tsne_1,tsne_2,state,persona_id,diary_index,token_index,token,decoded_text,token_type
-17.276613,19.567444,Baseline,1,1,119,だ,"<think>

</think>

今日は月曜日。朝から雨が降っていて、通勤の足を少し早めにしたが、結局電車が遅延してしまった。昨日、佐藤次郎と新宿のカフェで本を読んだ後、近くの本屋で「プログラミングの基礎」を購入した。今日は仕事のプロジェクトの進捗確認を午前中に済ませて、午後は読書タイムを確保したいと思っている。週末はまた次郎とカフェ巡りを計画中だ",content
-16.389915,19.9312,Baseline,1,1,120,。,"<think>

</think>

今日は月曜日。朝から雨が降っていて、通勤の足を少し早めにしたが、結局電車が遅延してしまった。昨日、佐藤次郎と新宿のカフェで本を読んだ後、近くの本屋で「プログラミングの基礎」を購入した。今日は仕事のプロジェクトの進捗確認を午前中に済ませて、午後は読書タイムを確保したいと思っている。週末はまた次郎とカフェ巡りを計画中だ。",content
63.58541,21.165361,Baseline,1,1,121,<|im_end|>,"<think>

</think>

今日は月曜日。朝から雨が降っていて、通勤の足を少し早めにしたが、結局電車が遅延してしまった。昨日、佐藤次郎と新宿のカフェで本を読んだ後、近くの本屋で「プログラミングの基礎」を購入した。今日は仕事のプロジェクトの進捗確認を午前中に済ませて、午後は読書タイムを確保したいと思っている。週末はまた次郎とカフェ巡りを計画中だ。",special
-19.32381,11.324911,Baseline,1,1,122,,,whitespace
-19.352606,11.321416,Baseline,1,1,123,,,whitespace
-30.958385,2.045764,Baseline,1,1,124,,,whitespace
-39.200497,4.147566,Baseline,1,1,125,,,whitespace
-74.037895,36.698593,Baseline,1,1,126,,,whitespace
57.53092,8.9724045,Baseline,1,1,127,,,whitespace
56.01467,9.390192,Baseline,1,1,128,,,whitespace
54.285877,10.149566,Baseline,1,1,129,,,whitespace
53.59421,11.301634,Baseline,1,1,130,,,whitespace
53.4879,12.418127,Baseline,1,1,131,,,whitespace
54.086384,14.142642,Baseline,1,1,132,,,whitespace
53.92621,15.037072,Baseline,1,1,133,,,whitespace
54.314335,16.011017,Baseline,1,1,134,,,whitespace
54.199287,16.534561,Baseline,1,1,135,,,whitespace
54.082603,16.945528,Baseline,1,1,136,,,whitespace
-31.595129,55.99498,Baseline,1,2,0,<think>,<think>,content
-35.90393,45.237633,Baseline,1,2,1,"

","<think>

",whitespace
-57.14844,22.094921,Baseline,1,2,2,</think>,"<think>

</think>",content
2.468123,74.823044,Baseline,1,2,3,"

","<think>

</think>

",whitespace
6.119923,76.86616,Baseline,1,2,4,今日は,"<think>

</think>

今日は",content
-55.78483,40.517075,Baseline,1,2,5,火,"<think>

</think>

今日は火",content
-53.316986,35.88393,Baseline,1,2,6,曜,"<think>

</think>

今日は火曜",content
32.97258,73.45795,Baseline,1,2,7,日,"<think>

</think>

今日は火曜日",content
-44.475044,45.159122,Baseline,1,2,8,。,"<think>

</think>

今日は火曜日。",content
-69.03857,5.3222346,Baseline,1,2,9,昨日,"<think>

</think>

今日は火曜日。昨日",content
43.447155,59.62722,Baseline,1,2,10,買った,"<think>

</think>

今日は火曜日。昨日買った",content
-67.19121,12.991368,Baseline,1,2,11,「,"<think>

</think>

今日は火曜日。昨日買った「",content
54.90422,53.351627,Baseline,1,2,12,プログラ,"<think>

</think>

今日は火曜日。昨日買った「プログラ",content
-43.83331,60.760006,Baseline,1,2,13,ミ,"<think>

</think>

今日は火曜日。昨日買った「プログラミ",content
74.4203,36.788063,Baseline,1,2,14,ング,"<think>

</think>

今日は火曜日。昨日買った「プログラミング",content
-55.47136,58.101334,Baseline,1,2,15,の,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの",content
-90.03224,-2.7537637,Baseline,1,2,16,基礎,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎",content
81.34933,-10.478755,Baseline,1,2,17,」,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」",content
81.25316,-5.153018,Baseline,1,2,18,を,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を",content
-77.879555,-10.5572815,Baseline,1,2,19,朝,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝",content
-66.251396,-2.07104,Baseline,1,2,20,の,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の",content
-59.86497,-38.762074,Baseline,1,2,21,通,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通",content
-51.2121,-26.974062,Baseline,1,2,22,勤,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤",content
38.49332,17.394825,Baseline,1,2,23,電,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電",content
-51.005554,11.370176,Baseline,1,2,24,車,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車",content
-53.13957,5.4387097,Baseline,1,2,25,の中で,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で",content
45.820946,0.0037646133,Baseline,1,2,26,読み,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み",content
-51.81057,11.827305,Baseline,1,2,27,始めた,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めた",content
44.303925,-0.015303042,Baseline,1,2,28,が,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが",content
19.40558,5.966923,Baseline,1,2,29,、,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、",content
19.54421,5.8871956,Baseline,1,2,30,少し,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し",content
70.09984,-8.960573,Baseline,1,2,31,難,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難",content
70.39415,-9.237064,Baseline,1,2,32,しく,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく",content
18.675898,17.14803,Baseline,1,2,33,感じ,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じ",content
18.935928,16.89109,Baseline,1,2,34,て,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて",content
19.396278,16.433472,Baseline,1,2,35,、,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、",content
19.207756,16.621723,Baseline,1,2,36,途中,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中",content
19.988968,5.628038,Baseline,1,2,37,で,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で",content
39.06019,-0.3122488,Baseline,1,2,38,辞,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞",content
38.900948,0.15417315,Baseline,1,2,39,め,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞め",content
-8.746923,28.68212,Baseline,1,2,40,てしまった,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞めてしまった",content
4.930813,-25.913565,Baseline,1,2,41,。,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞めてしまった。",content
19.361303,-22.446775,Baseline,1,2,42,仕,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞めてしまった。仕",content
37.311275,-19.468473,Baseline,1,2,43,事,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞めてしまった。仕事",content
37.206223,-19.690903,Baseline,1,2,44,は,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞めてしまった。仕事は",content
36.975437,-20.229818,Baseline,1,2,45,午,"<think>

</think>

今日は火曜日。昨日買った「プログラミングの基礎」を朝の通勤電車の中で読み始めたが、少し難しく感じて、途中で辞めてしまった。仕事は午",content
